,Company,TypeName,Inches,Ram,OpSys,Weight (kg),Price_euros,Brand,Resolution,Pixel Width,Pixel Height,Total Pixels,Pixel Density,IPS Panel,Touchscreen,Cpu Clock Speed (GHz),Cpu Brand,Simple Cpu Brand,Cpu Company,Memory Type,HDD Memory (GB),Hybrid Memory (GB),Flash Memory (GB),SSD Memory (GB),Total Memory (GB),Gpu Brand,Simple Gpu Brand,Gpu Company,Simple OpSys
655,Toshiba,Notebook,15.6,8GB,Windows 10,2.0,1064.0,TECRA,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
625,Lenovo,Notebook,15.6,8GB,Windows 10,2.2,899.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.7,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
915,Lenovo,Notebook,13.3,4GB,Windows 10,1.44,881.0,THINKPAD,1920 x 1080,1920,1080,2073600,165.6321180513006,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Windows
382,Asus,Gaming,15.6,8GB,Windows 10,2.3,1655.0,ROG,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
1100,Dell,Ultrabook,12.5,4GB,Windows 7,1.5,1135.15,LATITUDE,1366 x 768,1366,768,1049088,125.36742798669837,False,False,2.3,Intel Core i3,Intel Core i3,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
1206,HP,Notebook,15.6,8GB,Windows 10,1.91,579.0,PAVILION,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
331,Toshiba,Notebook,15.6,8GB,Windows 10,2.0,943.0,SATELLITE,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
262,HP,Notebook,15.6,4GB,Windows 10,2.1,722.0,PROBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,1.6,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
6,Apple,Ultrabook,15.4,16GB,Mac OS X,2.04,2139.97,MACBOOK,2880 x 1800,2880,1800,5184000,220.53462386625827,True,False,2.2,Intel Core i7,Intel Higher,Intel,Flash,0,0,256,0,256,Intel Iris Pro Graphics,Intel Iris,Intel,Mac
266,Asus,2 in 1 Convertible,13.3,8GB,Windows 10,1.1,1499.0,ZENBOOK,1920 x 1080,1920,1080,2073600,165.6321180513006,False,True,1.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,1024,1024,Intel UHD Graphics,Intel UHD,Intel,Windows
38,HP,Notebook,15.6,4GB,Windows 10,1.86,488.69,250,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Windows
1263,Acer,Notebook,15.6,4GB,Linux,2.4,289.0,ASPIRE,1366 x 768,1366,768,1049088,100.45466986113651,False,False,1.6,Intel Celeron Dual Core,Intel Other,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Linux
545,HP,Notebook,15.6,4GB,Windows 10,2.1,705.5,PROBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.4,Intel Core i3,Intel Core i3,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Windows
118,Asus,Notebook,17.3,4GB,Windows 10,2.0,564.0,VIVOBOOK,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.0,Intel Core i3,Intel Core i3,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
615,Asus,Gaming,17.3,8GB,Windows 10,3.0,1168.0,ASUS FX,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
105,HP,Notebook,14.0,6GB,Windows 10,1.58,659.0,PAVILION,1920 x 1080,1920,1080,2073600,157.3505121487356,True,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
801,Asus,Notebook,15.6,8GB,Windows 10,2.37,1099.0,PRO,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
484,Lenovo,Notebook,15.6,4GB,Windows 10,2.3,565.0,THINKPAD,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.0,Intel Core i3,Intel Core i3,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Windows
887,Asus,Gaming,17.3,12GB,Windows 10,2.2,1369.9,ROG,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.5,Intel Core i5,Intel Core i5,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
20,Asus,Netbook,11.6,2GB,Windows 10,0.98,191.9,VIVOBOOK,1366 x 768,1366,768,1049088,135.0942111925629,False,False,1.44,Intel Atom,Intel Other,Intel,Flash,0,0,32,0,32,Intel HD Graphics,Intel HD,Intel,Windows
242,Asus,Notebook,17.3,8GB,No OS,2.69,889.0,ASUS F,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.7,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,No OS
50,Lenovo,2 in 1 Convertible,10.1,4GB,Android,0.69,319.0,YOGA,1920 x 1200,1920,1200,2304000,224.17380907857276,True,True,1.44,Intel Atom,Intel Other,Intel,Flash,0,0,64,0,64,Intel HD Graphics,Intel HD,Intel,Other
162,Dell,Notebook,15.6,8GB,Windows 10,2.13,728.0,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,1.6,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,AMD Radeon,AMD Radeon,AMD,Windows
817,HP,Netbook,11.6,4GB,Chrome OS,1.23,385.0,CHROMEBOOK,1366 x 768,1366,768,1049088,135.0942111925629,False,False,1.6,Intel Celeron Dual Core,Intel Other,Intel,Flash,0,0,16,0,16,Intel HD Graphics,Intel HD,Intel,Other
1198,Acer,Notebook,15.6,4GB,Linux,2.1,272.0,ASPIRE,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.0,Intel Celeron Dual Core,Intel Other,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Linux
1226,Dell,Ultrabook,13.3,8GB,Windows 10,1.29,1477.0,XPS,3200 x 1800,3200,1800,5760000,276.053530085501,False,True,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
301,Asus,Gaming,17.3,16GB,Windows 10,2.9,2122.0,ROG,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
172,Lenovo,Notebook,15.6,4GB,No OS,2.2,309.0,IDEAPAD,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.9,AMD A6-Series,AMD,AMD,HDD,500,0,0,0,500,AMD Radeon R4,AMD Radeon,AMD,No OS
874,Samsung,Ultrabook,15.0,16GB,Windows 10,1.23,1849.0,NOTEBOOK,1920 x 1080,1920,1080,2073600,146.86047800548656,False,False,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
1126,Lenovo,2 in 1 Convertible,10.1,4GB,Windows 10,0.69,479.0,YOGA,1920 x 1200,1920,1200,2304000,224.17380907857276,True,True,1.44,Intel Atom,Intel Other,Intel,Flash,0,0,64,0,64,Intel HD Graphics,Intel HD,Intel,Windows
1290,Dell,Notebook,15.6,6GB,Windows 10,2.3,459.0,INSPIRON,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.4,Intel Core i3,Intel Core i3,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Windows
661,Lenovo,Notebook,15.6,4GB,Windows 10,2.2,419.0,IDEAPAD,1366 x 768,1366,768,1049088,100.45466986113651,False,False,1.1,Intel Celeron Dual Core,Intel Other,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
924,Lenovo,2 in 1 Convertible,13.3,8GB,Windows 10,1.37,1825.0,THINKPAD,1920 x 1080,1920,1080,2073600,165.6321180513006,True,True,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,512,512,Intel HD Graphics,Intel HD,Intel,Windows
1030,HP,Notebook,14.0,4GB,Windows 10,1.64,973.0,PROBOOK,1366 x 768,1366,768,1049088,111.93520355955211,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
210,Acer,Notebook,15.6,8GB,Linux,2.4,779.0,ASPIRE,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.8,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Linux
344,Dell,Ultrabook,13.3,8GB,Windows 10,1.2,1579.0,XPS,1920 x 1080,1920,1080,2073600,165.6321180513006,False,False,1.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel UHD Graphics,Intel UHD,Intel,Windows
306,HP,2 in 1 Convertible,13.3,16GB,Windows 10,1.28,1975.0,ELITEBOOK,1920 x 1080,1920,1080,2073600,165.6321180513006,False,True,2.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
217,HP,Notebook,14.0,8GB,Windows 10,1.63,1031.0,PROBOOK,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,1.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
1277,Acer,Notebook,15.6,4GB,Linux,2.4,289.0,ASPIRE,1366 x 768,1366,768,1049088,100.45466986113651,False,False,1.6,Intel Celeron Dual Core,Intel Other,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Linux
289,Lenovo,Notebook,15.6,8GB,No OS,2.2,659.01,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.7,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce,Nvidia GeForce,Nvidia,No OS
378,Asus,Notebook,14.0,4GB,Windows 10,1.5,286.0,VIVOBOOK,1366 x 768,1366,768,1049088,111.93520355955211,False,False,1.1,Intel Celeron Dual Core,Intel Other,Intel,Flash,0,0,32,0,32,Intel HD Graphics,Intel HD,Intel,Windows
167,Dell,Gaming,15.6,8GB,Windows 10,2.56,1060.49,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
421,Chuwi,Notebook,12.3,6GB,Windows 10,1.4,449.0,LAPBOOK,2736 x 1824,2736,1824,4990464,267.3384360344031,True,False,1.1,Intel Celeron Quad Core,Intel Other,Intel,Flash,0,0,64,0,64,Intel HD Graphics,Intel HD,Intel,Windows
892,Samsung,Ultrabook,15.0,8GB,Windows 10,1.17,1699.0,NOTEBOOK,1920 x 1080,1920,1080,2073600,146.86047800548656,False,False,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
616,Dell,Notebook,15.6,4GB,Linux,2.18,569.0,VOSTRO,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,128,128,AMD Radeon R5,AMD Radeon,AMD,Linux
12,Apple,Ultrabook,15.4,16GB,macOS,1.83,2439.97,MACBOOK,2880 x 1800,2880,1800,5184000,220.53462386625827,True,False,2.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,AMD Radeon Pro,AMD Radeon,AMD,Mac
522,Dell,Notebook,14.0,8GB,Windows 10,1.64,1279.73,LATITUDE,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,2.6,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
927,HP,Notebook,15.6,8GB,Windows 10,2.31,1165.0,PROBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.3,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
68,Lenovo,Notebook,15.6,4GB,Windows 10,1.9,549.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Windows
90,Asus,Gaming,15.6,8GB,Windows 10,2.45,699.0,ASUS FX,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,3.0,AMD FX,AMD,AMD,HDD,1000,0,0,0,1000,AMD Radeon RX,AMD Radeon,AMD,Windows
947,Lenovo,Notebook,15.6,8GB,No OS,2.2,685.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.7,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce,Nvidia GeForce,Nvidia,No OS
380,HP,Gaming,17.3,8GB,Windows 10,3.35,1191.0,OMEN,1920 x 1080,1920,1080,2073600,127.33567457123111,True,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
372,Asus,Gaming,17.3,16GB,Windows 10,3.25,2199.0,ROG,1920 x 1080,1920,1080,2073600,127.33567457123111,True,False,3.0,AMD Ryzen,AMD Ryzen,AMD,Hybrid,1000,0,0,256,1256,AMD Radeon RX,AMD Radeon,AMD,Windows
258,MSI,Gaming,17.3,16GB,Windows 10,4.14,2499.0,TITAN,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,512,1512,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
729,HP,Notebook,15.6,4GB,Windows 10,2.1,489.0,PAVILION,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,3.0,AMD A9-Series,AMD,AMD,HDD,1000,0,0,0,1000,AMD Radeon,AMD Radeon,AMD,Windows
304,Asus,Gaming,15.6,8GB,Windows 10,2.5,1265.0,ROG,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
1164,HP,Notebook,15.6,4GB,No OS,2.1,476.99,250,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.3,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,No OS
410,Lenovo,Workstation,15.6,8GB,Windows 10,2.67,1925.0,THINKPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Nvidia Quadro,Nvidia Quadro,Nvidia,Windows
1258,Lenovo,Notebook,15.6,8GB,Windows 7,2.32,895.0,B51,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,AMD Radeon R5,AMD Radeon,AMD,Windows
1273,HP,Notebook,15.6,6GB,Windows 10,2.19,764.0,PAVILION,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,AMD Radeon R5,AMD Radeon,AMD,Windows
42,Asus,Notebook,15.6,8GB,Linux,2.3,522.99,VIVOBOOK,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce,Nvidia GeForce,Nvidia,Linux
208,Dell,Ultrabook,13.3,8GB,Windows 10,1.2,1449.0,XPS,1920 x 1080,1920,1080,2073600,165.6321180513006,False,False,1.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel UHD Graphics,Intel UHD,Intel,Windows
914,Acer,Notebook,15.6,4GB,Windows 10,2.4,499.0,ASPIRE,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.4,Intel Core i3,Intel Core i3,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Windows
743,Lenovo,2 in 1 Convertible,14.0,8GB,Windows 10,1.7,999.0,FLEX,1920 x 1080,1920,1080,2073600,157.3505121487356,False,True,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
988,Dell,Notebook,15.6,8GB,Windows 10,2.36,749.0,INSPIRON,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.7,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,AMD Radeon R7,AMD Radeon,AMD,Windows
596,Lenovo,2 in 1 Convertible,13.3,8GB,Windows 10,1.37,2025.0,THINKPAD,1920 x 1080,1920,1080,2073600,165.6321180513006,True,True,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel HD Graphics,Intel HD,Intel,Windows
833,Lenovo,Notebook,14.0,8GB,Windows 10,1.7,1186.0,THINKPAD,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,2.3,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
515,Asus,Netbook,11.6,2GB,Windows 10,1.1,245.0,VIVOBOOK,1366 x 768,1366,768,1049088,135.0942111925629,False,False,1.1,Intel Celeron Dual Core,Intel Other,Intel,Flash,0,0,32,0,32,Intel HD Graphics,Intel HD,Intel,Windows
285,Acer,Notebook,15.6,12GB,Windows 10,2.15,659.0,SPIN,1920 x 1080,1920,1080,2073600,141.21199808219862,True,True,2.7,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Windows
1008,HP,Notebook,14.0,8GB,Windows 10,1.64,1049.26,PROBOOK,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
71,Dell,Ultrabook,13.3,8GB,Windows 10,1.4,955.0,INSPIRON,1920 x 1080,1920,1080,2073600,165.6321180513006,True,False,1.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,AMD Radeon,AMD Radeon,AMD,Windows
561,Lenovo,Notebook,15.6,4GB,Windows 10,2.05,630.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.7,Intel Core i3,Intel Core i3,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Windows
179,HP,2 in 1 Convertible,13.3,8GB,Windows 10,1.29,1499.0,SPECTRE,3840 x 2160,3840,2160,8294400,331.2642361026012,True,True,1.6,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel UHD Graphics,Intel UHD,Intel,Windows
726,Dell,Notebook,15.6,8GB,Windows 10,2.2,719.0,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,1.6,Intel Core i5,Intel Core i5,Intel,Hybrid,1000,0,0,128,1128,AMD Radeon,AMD Radeon,AMD,Windows
1217,Lenovo,Notebook,17.3,8GB,No OS,2.8,539.0,IDEAPAD,1600 x 900,1600,900,1440000,106.11306214269258,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,No OS
493,Acer,Notebook,15.6,8GB,Windows 10,2.2,579.0,ASPIRE,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,AMD A10-Series,AMD,AMD,HDD,1000,0,0,0,1000,AMD Radeon RX,AMD Radeon,AMD,Windows
116,HP,Notebook,14.0,8GB,Windows 10,1.63,1084.0,PROBOOK,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,1.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel UHD Graphics,Intel UHD,Intel,Windows
293,Dell,Notebook,15.6,8GB,Windows 10,2.0,1829.0,XPS,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
76,Lenovo,Notebook,15.6,8GB,No OS,2.2,519.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,2000,0,0,0,2000,Intel HD Graphics,Intel HD,Intel,No OS
48,Dell,Notebook,15.6,4GB,Windows 10,2.3,639.0,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,AMD Radeon R5,AMD Radeon,AMD,Windows
840,Asus,Gaming,17.3,16GB,Windows 10,2.73,1799.0,ROG,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.6,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,512,1512,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
1076,Lenovo,Notebook,15.6,4GB,Windows 10,2.3,977.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.3,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
798,Lenovo,2 in 1 Convertible,13.9,8GB,Windows 10,1.38,1349.0,YOGA,1920 x 1080,1920,1080,2073600,158.48253022174808,True,True,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
332,Asus,Notebook,14.0,8GB,Windows 10,2.0,1334.0,ZENBOOK,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,2.7,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Intel HD Graphics,Intel HD,Intel,Windows
576,Toshiba,Ultrabook,14.0,16GB,Windows 10,1.24,1865.0,TECRA,1920 x 1080,1920,1080,2073600,157.3505121487356,False,True,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel HD Graphics,Intel HD,Intel,Windows
622,Dell,Notebook,15.6,4GB,Windows 10,2.2,776.0,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,1.6,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,AMD Radeon,AMD Radeon,AMD,Windows
564,Asus,Notebook,15.6,8GB,Windows 10,2.5,839.0,ASUS FX,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
913,HP,Notebook,15.6,8GB,Windows 10,2.04,1018.99,PROBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
758,Dell,Gaming,15.6,16GB,Windows 10,4.42,2868.99,ALIENWARE,3840 x 2160,3840,2160,8294400,282.42399616439724,True,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
409,Lenovo,Notebook,11.6,2GB,Windows 10,1.15,304.45,IDEAPAD,1366 x 768,1366,768,1049088,135.0942111925629,False,False,1.1,Intel Celeron Dual Core,Intel Other,Intel,Flash,0,0,32,0,32,Intel HD Graphics,Intel HD,Intel,Windows
981,Toshiba,Notebook,13.3,4GB,Windows 7,1.2,1195.0,PORTEGE,1920 x 1080,1920,1080,2073600,165.6321180513006,False,False,2.3,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Windows
1295,Dell,Notebook,15.6,8GB,Linux,2.3,805.99,INSPIRON,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.7,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,AMD Radeon R5,AMD Radeon,AMD,Linux
824,Lenovo,Ultrabook,14.0,8GB,Windows 10,1.13,1875.0,THINKPAD,1920 x 1080,1920,1080,2073600,157.3505121487356,True,False,2.5,Intel Core i5,Intel Core i5,Intel,Flash,0,0,256,0,256,Intel HD Graphics,Intel HD,Intel,Windows
288,Lenovo,Gaming,15.6,16GB,Windows 10,2.5,1179.0,LEGION,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
630,Asus,Ultrabook,14.0,16GB,Windows 10,1.1,1900.0,ZENBOOK,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel HD Graphics,Intel HD,Intel,Windows
524,Dell,Notebook,17.3,8GB,Linux,2.8,889.0,INSPIRON,1920 x 1080,1920,1080,2073600,127.33567457123111,True,False,1.6,Intel Core i5,Intel Core i5,Intel,Hybrid,1000,0,0,128,1128,AMD Radeon,AMD Radeon,AMD,Linux
157,Asus,2 in 1 Convertible,13.3,8GB,Windows 10,1.1,1315.0,ZENBOOK,1920 x 1080,1920,1080,2073600,165.6321180513006,False,True,1.6,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
337,HP,Notebook,15.6,8GB,Windows 10,1.84,1144.0,ELITEBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
1228,Lenovo,Gaming,15.6,16GB,Windows 10,2.6,1029.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,True,True,2.6,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
496,Lenovo,Notebook,15.6,8GB,Windows 10,2.17,898.9,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,1.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel UHD Graphics,Intel UHD,Intel,Windows
46,Lenovo,Notebook,15.6,4GB,No OS,2.2,369.0,IDEAPAD,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.0,Intel Core i3,Intel Core i3,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,No OS
